date,nb_objets
2018-01-06 00:00:00+00:00,212
2018-01-07 00:00:00+00:00,142
2018-01-08 00:00:00+00:00,408
2018-01-09 00:00:00+00:00,293
2018-01-10 00:00:00+00:00,241
2018-01-11 00:00:00+00:00,266
2018-01-12 00:00:00+00:00,288
2018-01-13 00:00:00+00:00,156
2018-01-14 00:00:00+00:00,49
2018-01-15 00:00:00+00:00,390
2018-01-16 00:00:00+00:00,293
2018-01-17 00:00:00+00:00,267
2018-01-18 00:00:00+00:00,254
2018-01-19 00:00:00+00:00,281
2018-01-20 00:00:00+00:00,175
2018-01-21 00:00:00+00:00,103
2018-01-22 00:00:00+00:00,384
2018-01-23 00:00:00+00:00,264
2018-01-24 00:00:00+00:00,270
2018-01-25 00:00:00+00:00,278
2018-01-26 00:00:00+00:00,242
2018-01-27 00:00:00+00:00,169
2018-01-28 00:00:00+00:00,109
2018-01-29 00:00:00+00:00,425
2018-01-30 00:00:00+00:00,291
2018-01-31 00:00:00+00:00,223
2018-02-01 00:00:00+00:00,234
2018-02-02 00:00:00+00:00,239
2018-02-03 00:00:00+00:00,177
2018-02-04 00:00:00+00:00,115
2018-02-05 00:00:00+00:00,382
2018-02-06 00:00:00+00:00,286
2018-02-07 00:00:00+00:00,242
2018-02-08 00:00:00+00:00,238
2018-02-09 00:00:00+00:00,299
2018-02-10 00:00:00+00:00,190
2018-02-11 00:00:00+00:00,138
2018-02-12 00:00:00+00:00,357
2018-02-13 00:00:00+00:00,289
2018-02-14 00:00:00+00:00,286
2018-02-15 00:00:00+00:00,250
2018-02-16 00:00:00+00:00,289
2018-02-17 00:00:00+00:00,168
2018-02-18 00:00:00+00:00,112
2018-02-19 00:00:00+00:00,438
2018-02-20 00:00:00+00:00,324
2018-02-21 00:00:00+00:00,284
2018-02-22 00:00:00+00:00,240
2018-02-23 00:00:00+00:00,285
2018-02-24 00:00:00+00:00,215
2018-02-25 00:00:00+00:00,188
2018-02-26 00:00:00+00:00,361
2018-02-27 00:00:00+00:00,326
2018-02-28 00:00:00+00:00,204
2018-03-01 00:00:00+00:00,236
2018-03-02 00:00:00+00:00,256
2018-03-03 00:00:00+00:00,134
2018-03-04 00:00:00+00:00,167
2018-03-05 00:00:00+00:00,363
2018-03-06 00:00:00+00:00,305
2018-03-07 00:00:00+00:00,263
2018-03-08 00:00:00+00:00,262
2018-03-09 00:00:00+00:00,301
2018-03-10 00:00:00+00:00,153
2018-03-11 00:00:00+00:00,130
2018-03-12 00:00:00+00:00,380
2018-03-13 00:00:00+00:00,286
2018-03-14 00:00:00+00:00,284
2018-03-15 00:00:00+00:00,240
2018-03-16 00:00:00+00:00,263
2018-03-17 00:00:00+00:00,137
2018-03-18 00:00:00+00:00,99
2018-03-19 00:00:00+00:00,343
2018-03-20 00:00:00+00:00,313
2018-03-21 00:00:00+00:00,266
2018-03-22 00:00:00+00:00,124
2018-03-23 00:00:00+00:00,204
2018-03-24 00:00:00+00:00,140
2018-03-25 00:00:00+00:00,115
2018-03-26 00:00:00+00:00,370
2018-03-27 00:00:00+00:00,326
2018-03-28 00:00:00+00:00,293
2018-03-29 00:00:00+00:00,258
2018-03-30 00:00:00+00:00,269
2018-03-31 00:00:00+00:00,201
2018-04-01 00:00:00+00:00,133
2018-04-02 00:00:00+00:00,98
2018-04-03 00:00:00+00:00,257
2018-04-04 00:00:00+00:00,157
2018-04-05 00:00:00+00:00,217
2018-04-06 00:00:00+00:00,285
2018-04-07 00:00:00+00:00,135
2018-04-08 00:00:00+00:00,45
2018-04-09 00:00:00+00:00,193
2018-04-10 00:00:00+00:00,186
2018-04-11 00:00:00+00:00,208
2018-04-12 00:00:00+00:00,261
2018-04-13 00:00:00+00:00,159
2018-04-14 00:00:00+00:00,70
2018-04-15 00:00:00+00:00,99
2018-04-16 00:00:00+00:00,246
2018-04-17 00:00:00+00:00,286
2018-04-18 00:00:00+00:00,172
2018-04-19 00:00:00+00:00,173
2018-04-20 00:00:00+00:00,255
2018-04-21 00:00:00+00:00,200
2018-04-22 00:00:00+00:00,137
2018-04-23 00:00:00+00:00,283
2018-04-24 00:00:00+00:00,152
2018-04-25 00:00:00+00:00,219
2018-04-26 00:00:00+00:00,227
2018-04-27 00:00:00+00:00,259
2018-04-28 00:00:00+00:00,139
2018-04-29 00:00:00+00:00,65
2018-04-30 00:00:00+00:00,239
2018-05-01 00:00:00+00:00,122
2018-05-02 00:00:00+00:00,224
2018-05-03 00:00:00+00:00,181
2018-05-04 00:00:00+00:00,175
2018-05-05 00:00:00+00:00,165
2018-05-06 00:00:00+00:00,123
2018-05-07 00:00:00+00:00,268
2018-05-08 00:00:00+00:00,123
2018-05-09 00:00:00+00:00,173
2018-05-10 00:00:00+00:00,82
2018-05-11 00:00:00+00:00,264
2018-05-12 00:00:00+00:00,124
2018-05-13 00:00:00+00:00,53
2018-05-14 00:00:00+00:00,132
2018-05-15 00:00:00+00:00,328
2018-05-16 00:00:00+00:00,283
2018-05-17 00:00:00+00:00,269
2018-05-18 00:00:00+00:00,207
2018-05-19 00:00:00+00:00,95
2018-05-20 00:00:00+00:00,90
2018-05-21 00:00:00+00:00,124
2018-05-22 00:00:00+00:00,261
2018-05-23 00:00:00+00:00,214
2018-05-24 00:00:00+00:00,246
2018-05-25 00:00:00+00:00,292
2018-05-26 00:00:00+00:00,185
2018-05-27 00:00:00+00:00,132
2018-05-28 00:00:00+00:00,265
2018-05-29 00:00:00+00:00,227
2018-05-30 00:00:00+00:00,232
2018-05-31 00:00:00+00:00,249
2018-06-01 00:00:00+00:00,299
2018-06-02 00:00:00+00:00,173
2018-06-03 00:00:00+00:00,87
2018-06-04 00:00:00+00:00,304
2018-06-05 00:00:00+00:00,288
2018-06-06 00:00:00+00:00,254
2018-06-07 00:00:00+00:00,234
2018-06-08 00:00:00+00:00,200
2018-06-09 00:00:00+00:00,179
2018-06-10 00:00:00+00:00,96
2018-06-11 00:00:00+00:00,328
2018-06-12 00:00:00+00:00,228
2018-06-13 00:00:00+00:00,230
2018-06-14 00:00:00+00:00,231
2018-06-15 00:00:00+00:00,303
2018-06-16 00:00:00+00:00,161
2018-06-17 00:00:00+00:00,67
2018-06-18 00:00:00+00:00,346
2018-06-19 00:00:00+00:00,322
2018-06-20 00:00:00+00:00,286
2018-06-21 00:00:00+00:00,239
2018-06-22 00:00:00+00:00,263
2018-06-23 00:00:00+00:00,136
2018-06-24 00:00:00+00:00,115
2018-06-25 00:00:00+00:00,311
2018-06-26 00:00:00+00:00,341
2018-06-27 00:00:00+00:00,259
2018-06-28 00:00:00+00:00,211
2018-06-29 00:00:00+00:00,330
2018-06-30 00:00:00+00:00,181
2018-07-01 00:00:00+00:00,130
2018-07-02 00:00:00+00:00,412
2018-07-03 00:00:00+00:00,406
2018-07-04 00:00:00+00:00,250
2018-07-05 00:00:00+00:00,313
2018-07-06 00:00:00+00:00,340
2018-07-07 00:00:00+00:00,166
2018-07-08 00:00:00+00:00,127
2018-07-09 00:00:00+00:00,450
2018-07-10 00:00:00+00:00,328
2018-07-11 00:00:00+00:00,407
2018-07-12 00:00:00+00:00,303
2018-07-13 00:00:00+00:00,286
2018-07-14 00:00:00+00:00,197
2018-07-15 00:00:00+00:00,114
2018-07-16 00:00:00+00:00,425
2018-07-17 00:00:00+00:00,411
2018-07-18 00:00:00+00:00,342
2018-07-19 00:00:00+00:00,262
2018-07-20 00:00:00+00:00,300
2018-07-21 00:00:00+00:00,168
2018-07-22 00:00:00+00:00,150
2018-07-23 00:00:00+00:00,414
2018-07-24 00:00:00+00:00,423
2018-07-25 00:00:00+00:00,276
2018-07-26 00:00:00+00:00,304
2018-07-27 00:00:00+00:00,261
2018-07-28 00:00:00+00:00,175
2018-07-29 00:00:00+00:00,116
2018-07-30 00:00:00+00:00,347
2018-07-31 00:00:00+00:00,316
2018-08-01 00:00:00+00:00,319
2018-08-02 00:00:00+00:00,267
2018-08-03 00:00:00+00:00,270
2018-08-04 00:00:00+00:00,164
2018-08-05 00:00:00+00:00,180
2018-08-06 00:00:00+00:00,369
2018-08-07 00:00:00+00:00,363
2018-08-08 00:00:00+00:00,325
2018-08-09 00:00:00+00:00,305
2018-08-10 00:00:00+00:00,282
2018-08-11 00:00:00+00:00,158
2018-08-12 00:00:00+00:00,142
2018-08-13 00:00:00+00:00,389
2018-08-14 00:00:00+00:00,339
2018-08-15 00:00:00+00:00,152
2018-08-16 00:00:00+00:00,246
2018-08-17 00:00:00+00:00,311
2018-08-18 00:00:00+00:00,165
2018-08-19 00:00:00+00:00,129
2018-08-20 00:00:00+00:00,385
2018-08-21 00:00:00+00:00,292
2018-08-22 00:00:00+00:00,336
2018-08-23 00:00:00+00:00,266
2018-08-24 00:00:00+00:00,291
2018-08-25 00:00:00+00:00,153
2018-08-26 00:00:00+00:00,165
2018-08-27 00:00:00+00:00,435
2018-08-28 00:00:00+00:00,322
2018-08-29 00:00:00+00:00,282
2018-08-30 00:00:00+00:00,287
2018-08-31 00:00:00+00:00,328
2018-09-01 00:00:00+00:00,175
2018-09-02 00:00:00+00:00,93
2018-09-03 00:00:00+00:00,378
2018-09-04 00:00:00+00:00,273
2018-09-05 00:00:00+00:00,316
2018-09-06 00:00:00+00:00,320
2018-09-07 00:00:00+00:00,313
2018-09-08 00:00:00+00:00,192
2018-09-09 00:00:00+00:00,120
2018-09-10 00:00:00+00:00,488
2018-09-11 00:00:00+00:00,324
2018-09-12 00:00:00+00:00,282
2018-09-13 00:00:00+00:00,276
2018-09-14 00:00:00+00:00,275
2018-09-15 00:00:00+00:00,169
2018-09-16 00:00:00+00:00,117
2018-09-17 00:00:00+00:00,393
2018-09-18 00:00:00+00:00,306
2018-09-19 00:00:00+00:00,295
2018-09-20 00:00:00+00:00,240
2018-09-21 00:00:00+00:00,363
2018-09-22 00:00:00+00:00,235
2018-09-23 00:00:00+00:00,141
2018-09-24 00:00:00+00:00,424
2018-09-25 00:00:00+00:00,302
2018-09-26 00:00:00+00:00,306
2018-09-27 00:00:00+00:00,333
2018-09-28 00:00:00+00:00,340
2018-09-29 00:00:00+00:00,160
2018-09-30 00:00:00+00:00,117
2018-10-01 00:00:00+00:00,432
2018-10-02 00:00:00+00:00,351
2018-10-03 00:00:00+00:00,362
2018-10-04 00:00:00+00:00,326
2018-10-05 00:00:00+00:00,290
2018-10-06 00:00:00+00:00,212
2018-10-07 00:00:00+00:00,101
2018-10-08 00:00:00+00:00,377
2018-10-09 00:00:00+00:00,329
2018-10-10 00:00:00+00:00,347
2018-10-11 00:00:00+00:00,311
2018-10-12 00:00:00+00:00,312
2018-10-13 00:00:00+00:00,152
2018-10-14 00:00:00+00:00,163
2018-10-15 00:00:00+00:00,393
2018-10-16 00:00:00+00:00,267
2018-10-17 00:00:00+00:00,333
2018-10-18 00:00:00+00:00,324
2018-10-19 00:00:00+00:00,305
2018-10-20 00:00:00+00:00,176
2018-10-21 00:00:00+00:00,163
2018-10-22 00:00:00+00:00,356
2018-10-23 00:00:00+00:00,321
2018-10-24 00:00:00+00:00,300
2018-10-25 00:00:00+00:00,293
2018-10-26 00:00:00+00:00,314
2018-10-27 00:00:00+00:00,194
2018-10-28 00:00:00+00:00,139
2018-10-29 00:00:00+00:00,385
2018-10-30 00:00:00+00:00,254
2018-10-31 00:00:00+00:00,302
2018-11-01 00:00:00+00:00,163
2018-11-02 00:00:00+00:00,252
2018-11-03 00:00:00+00:00,162
2018-11-04 00:00:00+00:00,136
2018-11-05 00:00:00+00:00,356
2018-11-06 00:00:00+00:00,264
2018-11-07 00:00:00+00:00,302
2018-11-08 00:00:00+00:00,267
2018-11-09 00:00:00+00:00,253
2018-11-10 00:00:00+00:00,172
2018-11-11 00:00:00+00:00,59
2018-11-12 00:00:00+00:00,382
2018-11-13 00:00:00+00:00,330
2018-11-14 00:00:00+00:00,256
2018-11-15 00:00:00+00:00,258
2018-11-16 00:00:00+00:00,286
2018-11-17 00:00:00+00:00,213
2018-11-18 00:00:00+00:00,134
2018-11-19 00:00:00+00:00,305
2018-11-20 00:00:00+00:00,243
2018-11-21 00:00:00+00:00,287
2018-11-22 00:00:00+00:00,250
2018-11-23 00:00:00+00:00,326
2018-11-24 00:00:00+00:00,130
2018-11-25 00:00:00+00:00,102
2018-11-26 00:00:00+00:00,378
2018-11-27 00:00:00+00:00,277
2018-11-28 00:00:00+00:00,254
2018-11-29 00:00:00+00:00,294
2018-11-30 00:00:00+00:00,306
2018-12-01 00:00:00+00:00,189
2018-12-02 00:00:00+00:00,94
2018-12-03 00:00:00+00:00,364
2018-12-04 00:00:00+00:00,276
2018-12-05 00:00:00+00:00,275
2018-12-06 00:00:00+00:00,309
2018-12-07 00:00:00+00:00,267
2018-12-08 00:00:00+00:00,158
2018-12-09 00:00:00+00:00,92
2018-12-10 00:00:00+00:00,410
2018-12-11 00:00:00+00:00,264
2018-12-12 00:00:00+00:00,257
2018-12-13 00:00:00+00:00,302
2018-12-14 00:00:00+00:00,279
2018-12-15 00:00:00+00:00,175
2018-12-16 00:00:00+00:00,91
2018-12-17 00:00:00+00:00,336
2018-12-18 00:00:00+00:00,231
2018-12-19 00:00:00+00:00,281
2018-12-20 00:00:00+00:00,316
2018-12-21 00:00:00+00:00,343
2018-12-22 00:00:00+00:00,246
2018-12-23 00:00:00+00:00,225
2018-12-24 00:00:00+00:00,336
2018-12-25 00:00:00+00:00,89
2018-12-26 00:00:00+00:00,218
2018-12-27 00:00:00+00:00,337
2018-12-28 00:00:00+00:00,311
2018-12-29 00:00:00+00:00,182
2018-12-30 00:00:00+00:00,109
2018-12-31 00:00:00+00:00,216
2019-01-01 00:00:00+00:00,107
2019-01-02 00:00:00+00:00,312
2019-01-03 00:00:00+00:00,312
2019-01-04 00:00:00+00:00,244
2019-01-05 00:00:00+00:00,174
2019-01-06 00:00:00+00:00,161
2019-01-07 00:00:00+00:00,315
2019-01-08 00:00:00+00:00,236
2019-01-09 00:00:00+00:00,243
2019-01-10 00:00:00+00:00,266
2019-01-11 00:00:00+00:00,248
2019-01-12 00:00:00+00:00,127
2019-01-13 00:00:00+00:00,118
2019-01-14 00:00:00+00:00,300
2019-01-15 00:00:00+00:00,244
2019-01-16 00:00:00+00:00,260
2019-01-17 00:00:00+00:00,232
2019-01-18 00:00:00+00:00,269
2019-01-19 00:00:00+00:00,162
2019-01-20 00:00:00+00:00,154
2019-01-21 00:00:00+00:00,362
2019-01-22 00:00:00+00:00,221
2019-01-23 00:00:00+00:00,240
2019-01-24 00:00:00+00:00,245
2019-01-25 00:00:00+00:00,279
2019-01-26 00:00:00+00:00,143
2019-01-27 00:00:00+00:00,117
2019-01-28 00:00:00+00:00,348
2019-01-29 00:00:00+00:00,255
2019-01-30 00:00:00+00:00,244
2019-01-31 00:00:00+00:00,234
2019-02-01 00:00:00+00:00,274
2019-02-02 00:00:00+00:00,176
2019-02-03 00:00:00+00:00,93
2019-02-04 00:00:00+00:00,387
2019-02-05 00:00:00+00:00,266
2019-02-06 00:00:00+00:00,255
2019-02-07 00:00:00+00:00,277
2019-02-08 00:00:00+00:00,268
2019-02-09 00:00:00+00:00,169
2019-02-10 00:00:00+00:00,116
2019-02-11 00:00:00+00:00,361
2019-02-12 00:00:00+00:00,259
2019-02-13 00:00:00+00:00,245
2019-02-14 00:00:00+00:00,258
2019-02-15 00:00:00+00:00,291
2019-02-16 00:00:00+00:00,180
2019-02-17 00:00:00+00:00,124
2019-02-18 00:00:00+00:00,299
2019-02-19 00:00:00+00:00,316
2019-02-20 00:00:00+00:00,257
2019-02-21 00:00:00+00:00,223
2019-02-22 00:00:00+00:00,284
2019-02-23 00:00:00+00:00,160
2019-02-24 00:00:00+00:00,124
2019-02-25 00:00:00+00:00,382
2019-02-26 00:00:00+00:00,319
2019-02-27 00:00:00+00:00,265
2019-02-28 00:00:00+00:00,266
2019-03-01 00:00:00+00:00,271
2019-03-02 00:00:00+00:00,160
2019-03-03 00:00:00+00:00,139
2019-03-04 00:00:00+00:00,391
2019-03-05 00:00:00+00:00,348
2019-03-06 00:00:00+00:00,279
2019-03-07 00:00:00+00:00,258
2019-03-08 00:00:00+00:00,251
2019-03-09 00:00:00+00:00,155
2019-03-10 00:00:00+00:00,117
2019-03-11 00:00:00+00:00,391
2019-03-12 00:00:00+00:00,276
2019-03-13 00:00:00+00:00,235
2019-03-14 00:00:00+00:00,264
2019-03-15 00:00:00+00:00,256
2019-03-16 00:00:00+00:00,147
2019-03-17 00:00:00+00:00,134
2019-03-18 00:00:00+00:00,371
2019-03-19 00:00:00+00:00,312
2019-03-20 00:00:00+00:00,279
2019-03-21 00:00:00+00:00,297
2019-03-22 00:00:00+00:00,269
2019-03-23 00:00:00+00:00,142
2019-03-24 00:00:00+00:00,114
2019-03-25 00:00:00+00:00,310
2019-03-26 00:00:00+00:00,281
2019-03-27 00:00:00+00:00,273
2019-03-28 00:00:00+00:00,297
2019-03-29 00:00:00+00:00,252
2019-03-30 00:00:00+00:00,159
2019-03-31 00:00:00+00:00,134
2019-04-01 00:00:00+00:00,356
2019-04-02 00:00:00+00:00,285
2019-04-03 00:00:00+00:00,276
2019-04-04 00:00:00+00:00,249
2019-04-05 00:00:00+00:00,268
2019-04-06 00:00:00+00:00,244
2019-04-07 00:00:00+00:00,118
2019-04-08 00:00:00+00:00,330
2019-04-09 00:00:00+00:00,278
2019-04-10 00:00:00+00:00,293
2019-04-11 00:00:00+00:00,242
2019-04-12 00:00:00+00:00,266
2019-04-13 00:00:00+00:00,216
2019-04-14 00:00:00+00:00,138
2019-04-15 00:00:00+00:00,355
2019-04-16 00:00:00+00:00,289
2019-04-17 00:00:00+00:00,292
2019-04-18 00:00:00+00:00,237
2019-04-19 00:00:00+00:00,271
2019-04-20 00:00:00+00:00,243
2019-04-21 00:00:00+00:00,144
2019-04-22 00:00:00+00:00,129
2019-04-23 00:00:00+00:00,454
2019-04-24 00:00:00+00:00,315
2019-04-25 00:00:00+00:00,285
2019-04-26 00:00:00+00:00,294
2019-04-27 00:00:00+00:00,215
2019-04-28 00:00:00+00:00,137
2019-04-29 00:00:00+00:00,361
2019-04-30 00:00:00+00:00,322
2019-05-01 00:00:00+00:00,158
2019-05-02 00:00:00+00:00,270
2019-05-03 00:00:00+00:00,304
2019-05-04 00:00:00+00:00,189
2019-05-05 00:00:00+00:00,106
2019-05-06 00:00:00+00:00,316
2019-05-07 00:00:00+00:00,251
2019-05-08 00:00:00+00:00,232
2019-05-09 00:00:00+00:00,286
2019-05-10 00:00:00+00:00,216
2019-05-11 00:00:00+00:00,124
2019-05-12 00:00:00+00:00,137
2019-05-13 00:00:00+00:00,317
2019-05-14 00:00:00+00:00,272
2019-05-15 00:00:00+00:00,284
2019-05-16 00:00:00+00:00,271
2019-05-17 00:00:00+00:00,283
2019-05-18 00:00:00+00:00,190
2019-05-19 00:00:00+00:00,126
2019-05-20 00:00:00+00:00,280
2019-05-21 00:00:00+00:00,363
2019-05-22 00:00:00+00:00,334
2019-05-23 00:00:00+00:00,273
2019-05-24 00:00:00+00:00,291
2019-05-25 00:00:00+00:00,152
2019-05-26 00:00:00+00:00,161
2019-05-27 00:00:00+00:00,349
2019-05-28 00:00:00+00:00,314
2019-05-29 00:00:00+00:00,293
2019-05-30 00:00:00+00:00,193
2019-05-31 00:00:00+00:00,264
2019-06-01 00:00:00+00:00,165
2019-06-02 00:00:00+00:00,107
2019-06-03 00:00:00+00:00,331
2019-06-04 00:00:00+00:00,280
2019-06-05 00:00:00+00:00,315
2019-06-06 00:00:00+00:00,350
2019-06-07 00:00:00+00:00,321
2019-06-08 00:00:00+00:00,206
2019-06-09 00:00:00+00:00,121
2019-06-10 00:00:00+00:00,136
2019-06-11 00:00:00+00:00,364
2019-06-12 00:00:00+00:00,307
2019-06-13 00:00:00+00:00,318
2019-06-14 00:00:00+00:00,329
2019-06-15 00:00:00+00:00,177
2019-06-16 00:00:00+00:00,125
2019-06-17 00:00:00+00:00,362
2019-06-18 00:00:00+00:00,336
2019-06-19 00:00:00+00:00,255
2019-06-20 00:00:00+00:00,327
2019-06-21 00:00:00+00:00,343
2019-06-22 00:00:00+00:00,222
2019-06-23 00:00:00+00:00,157
2019-06-24 00:00:00+00:00,445
2019-06-25 00:00:00+00:00,225
2019-06-26 00:00:00+00:00,260
2019-06-27 00:00:00+00:00,289
2019-06-28 00:00:00+00:00,309
2019-06-29 00:00:00+00:00,159
2019-06-30 00:00:00+00:00,152
2019-07-01 00:00:00+00:00,404
2019-07-02 00:00:00+00:00,364
2019-07-03 00:00:00+00:00,331
2019-07-04 00:00:00+00:00,301
2019-07-05 00:00:00+00:00,328
2019-07-06 00:00:00+00:00,213
2019-07-07 00:00:00+00:00,155
2019-07-08 00:00:00+00:00,454
2019-07-09 00:00:00+00:00,303
2019-07-10 00:00:00+00:00,358
2019-07-11 00:00:00+00:00,263
2019-07-12 00:00:00+00:00,298
2019-07-13 00:00:00+00:00,204
2019-07-14 00:00:00+00:00,156
2019-07-15 00:00:00+00:00,396
2019-07-16 00:00:00+00:00,388
2019-07-17 00:00:00+00:00,366
2019-07-18 00:00:00+00:00,366
2019-07-19 00:00:00+00:00,342
2019-07-20 00:00:00+00:00,213
2019-07-21 00:00:00+00:00,135
2019-07-22 00:00:00+00:00,379
2019-07-23 00:00:00+00:00,366
2019-07-24 00:00:00+00:00,288
2019-07-25 00:00:00+00:00,202
2019-07-26 00:00:00+00:00,313
2019-07-27 00:00:00+00:00,204
2019-07-28 00:00:00+00:00,132
2019-07-29 00:00:00+00:00,353
2019-07-30 00:00:00+00:00,265
2019-07-31 00:00:00+00:00,341
2019-08-01 00:00:00+00:00,279
2019-08-02 00:00:00+00:00,329
2019-08-03 00:00:00+00:00,170
2019-08-04 00:00:00+00:00,140
2019-08-05 00:00:00+00:00,383
2019-08-06 00:00:00+00:00,274
2019-08-07 00:00:00+00:00,283
2019-08-08 00:00:00+00:00,276
2019-08-09 00:00:00+00:00,294
2019-08-10 00:00:00+00:00,239
2019-08-11 00:00:00+00:00,119
2019-08-12 00:00:00+00:00,374
2019-08-13 00:00:00+00:00,284
2019-08-14 00:00:00+00:00,286
2019-08-15 00:00:00+00:00,220
2019-08-16 00:00:00+00:00,284
2019-08-17 00:00:00+00:00,233
2019-08-18 00:00:00+00:00,153
2019-08-19 00:00:00+00:00,372
2019-08-20 00:00:00+00:00,244
2019-08-21 00:00:00+00:00,291
2019-08-22 00:00:00+00:00,238
2019-08-23 00:00:00+00:00,301
2019-08-24 00:00:00+00:00,180
2019-08-25 00:00:00+00:00,120
2019-08-26 00:00:00+00:00,337
2019-08-27 00:00:00+00:00,271
2019-08-28 00:00:00+00:00,271
2019-08-29 00:00:00+00:00,299
2019-08-30 00:00:00+00:00,278
2019-08-31 00:00:00+00:00,198
2019-09-01 00:00:00+00:00,101
2019-09-02 00:00:00+00:00,358
2019-09-03 00:00:00+00:00,304
2019-09-04 00:00:00+00:00,332
2019-09-05 00:00:00+00:00,326
2019-09-06 00:00:00+00:00,291
2019-09-07 00:00:00+00:00,169
2019-09-08 00:00:00+00:00,120
2019-09-09 00:00:00+00:00,339
2019-09-10 00:00:00+00:00,345
2019-09-11 00:00:00+00:00,324
2019-09-12 00:00:00+00:00,281
2019-09-13 00:00:00+00:00,282
2019-09-14 00:00:00+00:00,178
2019-09-15 00:00:00+00:00,98
2019-09-16 00:00:00+00:00,361
2019-09-17 00:00:00+00:00,343
2019-09-18 00:00:00+00:00,291
2019-09-19 00:00:00+00:00,288
2019-09-20 00:00:00+00:00,418
2019-09-21 00:00:00+00:00,228
2019-09-22 00:00:00+00:00,113
2019-09-23 00:00:00+00:00,311
2019-09-24 00:00:00+00:00,222
2019-09-25 00:00:00+00:00,280
2019-09-26 00:00:00+00:00,263
2019-09-27 00:00:00+00:00,292
2019-09-28 00:00:00+00:00,192
2019-09-29 00:00:00+00:00,107
2019-09-30 00:00:00+00:00,323
2019-10-01 00:00:00+00:00,303
2019-10-02 00:00:00+00:00,276
2019-10-03 00:00:00+00:00,261
2019-10-04 00:00:00+00:00,328
2019-10-05 00:00:00+00:00,157
2019-10-06 00:00:00+00:00,77
2019-10-07 00:00:00+00:00,379
2019-10-08 00:00:00+00:00,293
2019-10-09 00:00:00+00:00,336
2019-10-10 00:00:00+00:00,299
2019-10-11 00:00:00+00:00,279
2019-10-12 00:00:00+00:00,223
2019-10-13 00:00:00+00:00,91
2019-10-14 00:00:00+00:00,386
2019-10-15 00:00:00+00:00,267
2019-10-16 00:00:00+00:00,268
2019-10-17 00:00:00+00:00,271
2019-10-18 00:00:00+00:00,196
2019-10-19 00:00:00+00:00,116
2019-10-20 00:00:00+00:00,88
2019-10-21 00:00:00+00:00,292
2019-10-22 00:00:00+00:00,336
2019-10-23 00:00:00+00:00,269
2019-10-24 00:00:00+00:00,308
2019-10-25 00:00:00+00:00,250
2019-10-26 00:00:00+00:00,165
2019-10-27 00:00:00+00:00,117
2019-10-28 00:00:00+00:00,303
2019-10-29 00:00:00+00:00,246
2019-10-30 00:00:00+00:00,222
2019-10-31 00:00:00+00:00,266
2019-11-01 00:00:00+00:00,173
2019-11-02 00:00:00+00:00,153
2019-11-03 00:00:00+00:00,87
2019-11-04 00:00:00+00:00,289
2019-11-05 00:00:00+00:00,280
2019-11-06 00:00:00+00:00,275
2019-11-07 00:00:00+00:00,343
2019-11-08 00:00:00+00:00,298
2019-11-09 00:00:00+00:00,251
2019-11-10 00:00:00+00:00,107
2019-11-11 00:00:00+00:00,118
2019-11-12 00:00:00+00:00,312
2019-11-13 00:00:00+00:00,278
2019-11-14 00:00:00+00:00,295
2019-11-15 00:00:00+00:00,291
2019-11-16 00:00:00+00:00,150
2019-11-17 00:00:00+00:00,84
2019-11-18 00:00:00+00:00,270
2019-11-19 00:00:00+00:00,265
2019-11-20 00:00:00+00:00,257
2019-11-21 00:00:00+00:00,249
2019-11-22 00:00:00+00:00,255
2019-11-23 00:00:00+00:00,208
2019-11-24 00:00:00+00:00,116
2019-11-25 00:00:00+00:00,325
2019-11-26 00:00:00+00:00,260
2019-11-27 00:00:00+00:00,233
2019-11-28 00:00:00+00:00,245
2019-11-29 00:00:00+00:00,284
2019-11-30 00:00:00+00:00,181
2019-12-01 00:00:00+00:00,116
2019-12-02 00:00:00+00:00,278
2019-12-03 00:00:00+00:00,272
2019-12-04 00:00:00+00:00,333
2019-12-05 00:00:00+00:00,121
2019-12-06 00:00:00+00:00,77
2019-12-07 00:00:00+00:00,50
2019-12-08 00:00:00+00:00,16
2019-12-09 00:00:00+00:00,95
2019-12-10 00:00:00+00:00,53
2019-12-11 00:00:00+00:00,107
2019-12-12 00:00:00+00:00,84
2019-12-13 00:00:00+00:00,94
2019-12-14 00:00:00+00:00,63
2019-12-15 00:00:00+00:00,34
2019-12-16 00:00:00+00:00,99
2019-12-17 00:00:00+00:00,85
2019-12-18 00:00:00+00:00,103
2019-12-19 00:00:00+00:00,160
2019-12-20 00:00:00+00:00,129
2019-12-21 00:00:00+00:00,108
2019-12-22 00:00:00+00:00,74
2019-12-23 00:00:00+00:00,146
2019-12-24 00:00:00+00:00,121
2019-12-25 00:00:00+00:00,38
2019-12-26 00:00:00+00:00,163
2019-12-27 00:00:00+00:00,135
2019-12-28 00:00:00+00:00,112
2019-12-29 00:00:00+00:00,49
2019-12-30 00:00:00+00:00,158
2019-12-31 00:00:00+00:00,183
2020-01-01 00:00:00+00:00,33
2020-01-02 00:00:00+00:00,185
2020-01-03 00:00:00+00:00,155
2020-01-04 00:00:00+00:00,71
2020-01-05 00:00:00+00:00,45
2020-01-06 00:00:00+00:00,212
2020-01-07 00:00:00+00:00,158
2020-01-08 00:00:00+00:00,193
2020-01-09 00:00:00+00:00,119
2020-01-10 00:00:00+00:00,143
2020-01-11 00:00:00+00:00,74
